ArcherID,Date,ScoreFraction
0,2024-06-10,0.3867377723797449
0,2024-06-09,0.41842105272418145
0,2024-06-05,0.43145563603821313
0,2024-06-04,0.45811097908892573
0,2024-05-29,0.47004592316517213
0,2024-05-28,0.4095169191996905
0,2024-05-22,0.3927028586890724
0,2024-05-16,0.39343071471765556
0,2024-05-15,0.4194980167646717
0,2024-05-09,0.4221716539820243
0,2024-05-06,0.37856956261865765
0,2024-05-05,0.3814145486782208
0,2024-05-01,0.40943524807241194
0,2024-04-29,0.43825466118925616
0,2024-04-28,0.3593507735500009
0,2024-04-22,0.4075983396428844
0,2024-04-17,0.34930016167662675
0,2024-04-14,0.35390108718628044
0,2024-04-11,0.3410707774899492
0,2024-04-07,0.3789575168288181
0,2024-04-03,0.3351787533982975
0,2024-04-02,0.34262804710216854
0,2024-03-27,0.4020904798022185
0,2024-03-21,0.33607127360186384
0,2024-03-15,0.31241055196010337
0,2024-03-11,0.3318093393985425
0,2024-03-07,0.33377791197607604
0,2024-03-04,0.29225645860788335
0,2024-03-02,0.3175509190887691
0,2024-02-25,0.32144403794339094
1,2025-03-07,0.7233336121730944
1,2025-03-04,0.8268464634143178
1,2025-02-27,0.7865061977442541
1,2025-02-22,0.7363165075462058
1,2025-02-21,0.7546196636488254
1,2025-02-19,0.7565742794731628
1,2025-02-16,0.736261557483184
1,2025-02-12,0.7209362313577827
1,2025-02-09,0.7553171811371621
1,2025-02-06,0.7273096216120891
1,2025-02-01,0.7646541801339668
1,2025-01-28,0.7765726392362228
1,2025-01-22,0.7468774210958593
1,2025-01-16,0.7836827813284972
1,2025-01-13,0.761632418540807
1,2025-01-07,0.740054901397161
1,2025-01-02,0.7027261129756752
1,2024-12-29,0.7503044886260273
1,2024-12-28,0.676527913937634
1,2024-12-25,0.7410720865556726
1,2024-12-22,0.7322620739885605
1,2024-12-18,0.6977546965062366
1,2024-12-16,0.6915041551263442
1,2024-12-14,0.6725235808415302
1,2024-12-08,0.66968968383416
1,2024-12-03,0.7170729556079537
1,2024-12-02,0.6551231263234256
1,2024-11-26,0.6851631448441593
1,2024-11-20,0.7034134209789433
1,2024-11-18,0.757403404722097
1,2024-11-17,0.6516101540188187
1,2024-11-13,0.6579786762322892
1,2024-11-09,0.6784686512939407
1,2024-11-05,0.6554133827466718
1,2024-11-02,0.7307473303713897
1,2024-10-30,0.6866232149632128
1,2024-10-29,0.6667186955907166
1,2024-10-25,0.6407624129512731
1,2024-10-20,0.6921556065121404
1,2024-10-15,0.6179167927883008
1,2024-10-13,0.6534026176636644
1,2024-10-09,0.6462829551399109
1,2024-10-05,0.6950471835902986
1,2024-10-02,0.6793824196480219
1,2024-09-29,0.6657490765594533
1,2024-09-25,0.6160007049512835
1,2024-09-23,0.6497393449928132
1,2024-09-21,0.6538496262951387
1,2024-09-19,0.6492026508299272
1,2024-09-13,0.6713649792668654
1,2024-09-12,0.609409977443435
1,2024-09-10,0.6861961537670995
1,2024-09-04,0.583745235242497
1,2024-09-02,0.5688617384448877
1,2024-08-29,0.6406156030624633
1,2024-08-27,0.6168191359420513
1,2024-08-24,0.6548267525697344
1,2024-08-22,0.6228221657933167
1,2024-08-20,0.6563532829219256
1,2024-08-16,0.6306231898139583
1,2024-08-10,0.6098772415144788
1,2024-08-09,0.6368442838898847
1,2024-08-07,0.606020795456889
1,2024-08-03,0.6511009127106011
1,2024-07-30,0.5978696265963448
1,2024-07-24,0.5970455874465158
1,2024-07-18,0.5777322760626125
1,2024-07-16,0.5913129457742774
1,2024-07-13,0.5992493987799012
1,2024-07-11,0.6230308376736171
1,2024-07-06,0.525887987535848
1,2024-07-01,0.5706742820695884
1,2024-06-29,0.6105433597725947
1,2024-06-25,0.546503905956264
1,2024-06-20,0.5813864649216113
1,2024-06-19,0.6168403600093162
1,2024-06-17,0.5404826017658723
1,2024-06-14,0.5477329703547666
1,2024-06-12,0.6134601719362253
1,2024-06-10,0.6033327820754838
1,2024-06-04,0.5767998534236449
1,2024-05-31,0.5599061558722983
1,2024-05-30,0.5012463128316348
1,2024-05-27,0.5169793607710925
1,2024-05-21,0.5982024033892512
1,2024-05-16,0.5279183533347284
1,2024-05-11,0.5385379646799965
1,2024-05-05,0.5370203254286134
1,2024-05-03,0.5754524396161741
1,2024-04-27,0.5282602740556335
1,2024-04-24,0.5076714666303335
1,2024-04-22,0.47432732396796845
1,2024-04-19,0.5218578087931731
1,2024-04-18,0.5270982222668363
1,2024-04-16,0.5046835878177034
1,2024-04-13,0.5781586439860423
1,2024-04-09,0.527896021767386
1,2024-04-07,0.5126894047390891
1,2024-04-02,0.5664829969302931
1,2024-03-29,0.5217784989379785
2,2025-05-24,0.9881250955104603
2,2025-05-21,0.8548325256125635
2,2025-05-19,1.0
2,2025-05-14,0.9172260828081015
2,2025-05-09,0.9467490802300447
2,2025-05-08,0.9033192536132496
2,2025-05-03,0.928542601293815
2,2025-04-30,0.921940911173629
2,2025-04-26,0.911061202723592
2,2025-04-23,0.8859971929447223
2,2025-04-21,0.8932350372711323
2,2025-04-18,0.9438508653348876
2,2025-04-15,0.9199284113076994
2,2025-04-13,0.8942879717441586
2,2025-04-07,0.936909902937896
2,2025-04-02,0.8936657798821666
2,2025-03-30,0.8870638511584814
2,2025-03-27,0.9411826294270984
2,2025-03-21,0.8635863878159588
2,2025-03-18,0.7855206059387584
2,2025-03-15,0.8698545645995348
2,2025-03-14,0.9174850825918787
2,2025-03-12,0.9211916069200491
2,2025-03-09,0.8621241269433431
2,2025-03-05,0.8773636094440164
2,2025-03-04,0.860092987404061
2,2025-03-03,0.8527702251604212
2,2025-02-25,0.9216530900418419
2,2025-02-19,0.9103922264245046
2,2025-02-17,0.8885183049837668
2,2025-02-12,0.8643790905572215
2,2025-02-11,0.8966856819185881
2,2025-02-08,0.8302904388156871
2,2025-02-04,0.8775676707597386
2,2025-02-02,0.9156469359120405
2,2025-01-28,0.8422535710909317
2,2025-01-22,0.8626085650922487
2,2025-01-19,0.8655059124286492
2,2025-01-13,0.866532560885289
2,2025-01-12,0.8771361549291676
2,2025-01-09,0.8907345815511958
2,2025-01-07,0.8740440884828948
2,2025-01-06,0.86443299447739
2,2025-01-04,0.8610478648265463
2,2025-01-01,0.8282450593060368
2,2024-12-28,0.8646211707972276
2,2024-12-24,0.8544208986166657
2,2024-12-22,0.8923914219390339
2,2024-12-17,0.8229090475204245
2,2024-12-11,0.8443019898297773
2,2024-12-10,0.8505482228474545
2,2024-12-07,0.8831855093341923
2,2024-12-02,0.8611341139185845
2,2024-11-30,0.8147172102284239
2,2024-11-29,0.8443035665636613
2,2024-11-23,0.8446047651846641
2,2024-11-18,0.8229479132967891
2,2024-11-12,0.7866178987800873
2,2024-11-08,0.8461651176951923
2,2024-11-03,0.8574856166411665
2,2024-10-31,0.8794376947670115
2,2024-10-30,0.8787779619004439
2,2024-10-25,0.7861222936080435
2,2024-10-23,0.7941773937890747
2,2024-10-20,0.8521884220408522
2,2024-10-14,0.8024043043035124
2,2024-10-10,0.8580746092014284
2,2024-10-06,0.8397627278515374
2,2024-10-05,0.8253493393077163
2,2024-10-04,0.8117695208535071
2,2024-09-30,0.7769531160281677
2,2024-09-25,0.8286092339749799
2,2024-09-21,0.8296812479763498
2,2024-09-16,0.7850787194777227
2,2024-09-10,0.8390300886554569
2,2024-09-09,0.8429139194578525
2,2024-09-04,0.8256074073980311
2,2024-08-29,0.8361535841359953
2,2024-08-28,0.8028399806295679
2,2024-08-24,0.8504550425225855
2,2024-08-21,0.7995067484834626
2,2024-08-19,0.7485645200787279
2,2024-08-13,0.8276107943135161
2,2024-08-09,0.8063651209429454
2,2024-08-07,0.7875564209117591
2,2024-08-04,0.7798402795664415
2,2024-08-02,0.810835376451661
2,2024-07-29,0.8138557470625343
2,2024-07-24,0.7907702836528893
2,2024-07-20,0.7938321043000703
2,2024-07-18,0.786987148382297
2,2024-07-16,0.7682182915229907
2,2024-07-13,0.8032133657312617
2,2024-07-08,0.7928967963271749
2,2024-07-04,0.7479920184156343
2,2024-07-03,0.7875822758434826
2,2024-06-30,0.7638741010825569
2,2024-06-24,0.7587205482415874
2,2024-06-21,0.7866717264221237
2,2024-06-17,0.790857205346852
3,2024-09-08,0.7634440690559668
3,2024-09-04,0.7670303812591577
3,2024-09-01,0.7273775618754269
3,2024-08-29,0.7795158153328171
3,2024-08-23,0.762520824633387
3,2024-08-18,0.7509896517510523
3,2024-08-13,0.7249464814905889
3,2024-08-10,0.7726742950098087
3,2024-08-04,0.7699422130791459
3,2024-08-02,0.7898920173451298
3,2024-07-30,0.7604848526816943
3,2024-07-25,0.7942026483567461
3,2024-07-20,0.7271594722077473
3,2024-07-15,0.7682126204830998
3,2024-07-12,0.7484046976567195
3,2024-07-06,0.7488150453925988
3,2024-07-01,0.7116590934590729
3,2024-06-27,0.713535843677418
3,2024-06-21,0.6423609630110219
3,2024-06-20,0.7386262422992629
3,2024-06-17,0.718970904646558
3,2024-06-14,0.6844963602620325
3,2024-06-11,0.6923551817020779
3,2024-06-06,0.7057337093388203
3,2024-06-04,0.7053000998832343
3,2024-05-29,0.7463366667618753
3,2024-05-25,0.7062340488203117
3,2024-05-21,0.6523123494632392
3,2024-05-17,0.6866621972517413
3,2024-05-15,0.6846103547272411
3,2024-05-14,0.7479712105033879
3,2024-05-13,0.7316893048422322
3,2024-05-11,0.7125242112916175
3,2024-05-08,0.7336836622975711
3,2024-05-04,0.6965175565543746
3,2024-04-29,0.6386248812740821
3,2024-04-27,0.7359306021811557
3,2024-04-25,0.6885601626241
3,2024-04-22,0.6638863083358439
3,2024-04-17,0.7350825096857597
3,2024-04-16,0.6948579598583803
3,2024-04-14,0.6242520015370763
3,2024-04-09,0.7361895839728779
3,2024-04-08,0.7275944590838095
3,2024-04-05,0.6984311638213748
3,2024-03-30,0.6777060305977636
3,2024-03-28,0.7073421793304111
3,2024-03-22,0.6915308333071606
3,2024-03-18,0.6495501116309964
3,2024-03-12,0.6867128134165582
3,2024-03-09,0.6842717284503056
3,2024-03-03,0.6809366991397334
3,2024-02-26,0.701999650281504
3,2024-02-24,0.6569674225147942
3,2024-02-23,0.7036008712151154
3,2024-02-19,0.665792613103147
3,2024-02-14,0.6629176695363334
3,2024-02-08,0.7327214624104729
3,2024-02-05,0.6487276142663878
3,2024-02-04,0.6372977051012988
3,2024-02-02,0.6912276297465927
3,2024-01-30,0.625661920126594
3,2024-01-24,0.6330202981029616
3,2024-01-19,0.57379917697106
3,2024-01-14,0.6020147330010109
3,2024-01-13,0.6160004164444195
3,2024-01-11,0.6587472795244765
3,2024-01-09,0.6051985669351434
3,2024-01-08,0.6286855075504324
3,2024-01-02,0.6123091252318807
3,2024-01-01,0.615092659704226
3,2023-12-26,0.6321117201165797
3,2023-12-22,0.6435765502724904
3,2023-12-16,0.6090598394708872
3,2023-12-14,0.6165645217196939
3,2023-12-13,0.6314087200405227
3,2023-12-10,0.5965676408764025
3,2023-12-08,0.5921146594233404
3,2023-12-02,0.5822187517255075
3,2023-11-26,0.6294023703446493
3,2023-11-20,0.5929193876373756
3,2023-11-14,0.6062708018128862
3,2023-11-11,0.6301987091550565
3,2023-11-08,0.6215177852992633
3,2023-11-07,0.6141753994849222
3,2023-11-01,0.5887543367381403
3,2023-10-30,0.6261900171374349
3,2023-10-27,0.5975150287999563
3,2023-10-24,0.5754328176474961
3,2023-10-23,0.5867311847601404
3,2023-10-20,0.5825200349151176
3,2023-10-18,0.5352076239171364
3,2023-10-17,0.5456491197976402
3,2023-10-12,0.5897859926430348
3,2023-10-06,0.499402957080555
3,2023-10-03,0.6027689792429024
3,2023-09-27,0.6429477462041683
3,2023-09-23,0.5384627401030145
3,2023-09-22,0.5511998073157185
3,2023-09-20,0.5995145964115084
4,2024-06-25,0.8540669821505454
4,2024-06-24,0.8424765268153168
4,2024-06-20,0.87170785160189
4,2024-06-19,0.8052654679305818
4,2024-06-16,0.8152397527565958
4,2024-06-13,0.8519092569628267
4,2024-06-10,0.8584315200592503
4,2024-06-06,0.8660000361871181
4,2024-06-05,0.8512534730314951
4,2024-05-31,0.856576421271025
4,2024-05-30,0.8312624155059409
4,2024-05-27,0.8818057702058203
4,2024-05-25,0.8023402963108419
4,2024-05-19,0.855044847963735
4,2024-05-17,0.8214075830130871
4,2024-05-12,0.8524486074253466
4,2024-05-07,0.8131757906671636
4,2024-05-03,0.8566559365676208
4,2024-04-27,0.8787720396529023
4,2024-04-23,0.8518493233533757
4,2024-04-21,0.8021245131554345
4,2024-04-17,0.8602669938591704
4,2024-04-15,0.8532877895650027
4,2024-04-12,0.8670963711376065
4,2024-04-11,0.8560267802325805
4,2024-04-07,0.8917253108324513
4,2024-04-01,0.893082885903506
4,2024-03-31,0.8521055648014011
4,2024-03-25,0.8737236442265937
4,2024-03-21,0.8623312221145215
4,2024-03-15,0.8128532141184809
4,2024-03-12,0.8871469366444877
4,2024-03-07,0.8149587455548643
4,2024-03-02,0.8566968492365148
4,2024-03-01,0.8456238513276984
4,2024-02-25,0.8063172868183138
4,2024-02-21,0.8239468679541312
4,2024-02-15,0.879060287498739
4,2024-02-09,0.8454837735126374
4,2024-02-04,0.8804956809293879
4,2024-01-31,0.879703132531846
4,2024-01-29,0.8683096982311019
4,2024-01-28,0.8751638273103101
4,2024-01-25,0.8099492413612474
4,2024-01-22,0.9230854922079907
4,2024-01-18,0.8510386806959508
4,2024-01-17,0.8442658906568964
4,2024-01-12,0.8374429912758851
4,2024-01-11,0.8545491062101571
4,2024-01-08,0.821522913522431
4,2024-01-07,0.8065621043029502
4,2024-01-04,0.8356677464708349
4,2024-01-03,0.7975028688040176
4,2023-12-31,0.8459727142119354
4,2023-12-25,0.8252897409316915
4,2023-12-21,0.9206288331825334
4,2023-12-15,0.8658480373935884
4,2023-12-14,0.8497512564916367
4,2023-12-08,0.808685845126782
4,2023-12-06,0.812728863886289
4,2023-11-30,0.8439543736233381
4,2023-11-25,0.8300794119130314
4,2023-11-19,0.8432980703969646
4,2023-11-15,0.9218108670704472
4,2023-11-09,0.8790542952561111
4,2023-11-04,0.8682990851499234
4,2023-10-29,0.840440382657822
4,2023-10-26,0.8442184702514695
4,2023-10-21,0.853941064458564
4,2023-10-15,0.8341490854857119
4,2023-10-12,0.8396951803003542
4,2023-10-08,0.7963431066319012
4,2023-10-05,0.7931814332048858
4,2023-10-04,0.83061336626135
4,2023-09-28,0.845270358130923
4,2023-09-26,0.7951152756920635
4,2023-09-23,0.8384775525527788
4,2023-09-17,0.8867718687651326
4,2023-09-16,0.8627646505101799
4,2023-09-10,0.882200427284521
4,2023-09-05,0.8989437444242842
4,2023-09-01,0.8514784737035794
4,2023-08-31,0.813451607776407
4,2023-08-26,0.8266345061054056
4,2023-08-24,0.8290988932406252
4,2023-08-21,0.8624561296648778
4,2023-08-20,0.8675819061810427
4,2023-08-16,0.8784228229027043
4,2023-08-13,0.8313274604508711
4,2023-08-12,0.8734729177315242
4,2023-08-07,0.8197982835904409
4,2023-08-04,0.8310866186721542
4,2023-08-01,0.8451438044527552
4,2023-07-31,0.8025950838160271
4,2023-07-27,0.8707430363109817
4,2023-07-26,0.8178094146192723
4,2023-07-25,0.8679755958318153
4,2023-07-23,0.8168011408378959
4,2023-07-19,0.852253413878453
4,2023-07-18,0.8075195500146306
5,2024-07-07,0.776223169410288
5,2024-07-01,0.7417320635905061
5,2024-06-26,0.7690123308464427
5,2024-06-24,0.7513662615701538
5,2024-06-20,0.7618690919360769
5,2024-06-14,0.7446545705374211
5,2024-06-11,0.8184742309525664
5,2024-06-09,0.7081296652997658
5,2024-06-03,0.7470972976893381
5,2024-05-28,0.74525203949121
5,2024-05-24,0.7491951335650662
5,2024-05-22,0.7588643582355233
5,2024-05-20,0.7268806944184413
5,2024-05-14,0.7051167565851395
5,2024-05-10,0.7262673670953217
5,2024-05-08,0.770571955808344
5,2024-05-03,0.6954178473121698
5,2024-05-02,0.7100378268454703
5,2024-04-30,0.7101422113267072
5,2024-04-24,0.6999700609909988
5,2024-04-18,0.6599303528624647
5,2024-04-12,0.6708414720178985
5,2024-04-10,0.7123769219977806
5,2024-04-05,0.6730682164056119
5,2024-03-30,0.7348548463176762
5,2024-03-24,0.6679944833940035
5,2024-03-18,0.6560014700028115
5,2024-03-15,0.6299974352337624
5,2024-03-12,0.6508345575423461
5,2024-03-11,0.6447952875075812
5,2024-03-08,0.6829713664895836
5,2024-03-07,0.7009189431665195
5,2024-03-05,0.6981828554985471
5,2024-03-03,0.7385026669005903
5,2024-03-01,0.6324958020965514
5,2024-02-29,0.6652399609950262
5,2024-02-25,0.6778168681182629
5,2024-02-20,0.6537166139523405
5,2024-02-17,0.6207519857139003
5,2024-02-11,0.6515574565623591
5,2024-02-10,0.6258670504551134
5,2024-02-09,0.626883448517308
5,2024-02-03,0.6728322315885562
5,2024-02-02,0.678439231692245
5,2024-01-28,0.6188930315768234
5,2024-01-23,0.655843708607471
5,2024-01-19,0.6645372043164656
5,2024-01-17,0.6427869741016465
5,2024-01-11,0.5933585853523637
5,2024-01-10,0.5977192978482115
5,2024-01-06,0.6432191532120528
5,2024-01-04,0.6569588682419832
5,2024-01-01,0.6221421004938055
5,2023-12-31,0.6408584714918457
5,2023-12-29,0.5684754582864695
5,2023-12-24,0.6329808486663461
5,2023-12-20,0.6233775780927446
5,2023-12-14,0.5843438323871399
5,2023-12-08,0.649775662978155
5,2023-12-02,0.5921724893292889
5,2023-12-01,0.5751509736156968
5,2023-11-29,0.5921963395855406
5,2023-11-26,0.6105469147548026
5,2023-11-23,0.6278875005942557
5,2023-11-20,0.6079190915388742
5,2023-11-14,0.6280913174642557
5,2023-11-10,0.6353980400863323
5,2023-11-04,0.5660560554605649
5,2023-11-03,0.6091912677301531
5,2023-11-02,0.5663177575496204
5,2023-10-28,0.5457587025890078
5,2023-10-24,0.5688057361843374
5,2023-10-19,0.576389016400814
5,2023-10-18,0.5512052503256735
5,2023-10-16,0.593764378990673
5,2023-10-12,0.6481118414658225
5,2023-10-09,0.5537714983192887
5,2023-10-07,0.6110157047337298
5,2023-10-04,0.5816094672487376
5,2023-10-02,0.5273698071546491
5,2023-09-30,0.5871889851538702
5,2023-09-29,0.5613818444015123
5,2023-09-23,0.5868332857008547
5,2023-09-21,0.57090764577525
5,2023-09-17,0.5501087967833858
5,2023-09-14,0.5558711272118152
5,2023-09-08,0.5215100576454892
5,2023-09-07,0.5407105922298736
5,2023-09-05,0.5185742553757633
5,2023-08-30,0.5468738259448841
5,2023-08-27,0.5404720751808076
5,2023-08-25,0.5669166237744011
5,2023-08-20,0.5438106855047704
5,2023-08-19,0.5662119818215354
5,2023-08-17,0.5076050524488542
5,2023-08-12,0.526402062964323
5,2023-08-09,0.5684920848926971
5,2023-08-04,0.4885599531984176
5,2023-07-31,0.4911376463886382
5,2023-07-29,0.5374578148988319
6,2024-09-23,0.7768482403092001
6,2024-09-19,0.7467859258375291
6,2024-09-16,0.7403824927741479
6,2024-09-15,0.7749411356792615
6,2024-09-12,0.7753451094555477
6,2024-09-09,0.7135588933648774
6,2024-09-08,0.7125553298771972
6,2024-09-07,0.6846194039378101
6,2024-09-04,0.7266005887932574
6,2024-09-01,0.6631868990853106
6,2024-08-31,0.7439949953776255
6,2024-08-25,0.7298230722641599
6,2024-08-21,0.6782348689772794
6,2024-08-18,0.7073021843843502
6,2024-08-17,0.6834915232114745
6,2024-08-15,0.6663793858222619
6,2024-08-11,0.7120513420178104
6,2024-08-08,0.6815656978989398
6,2024-08-02,0.682017866896779
6,2024-07-27,0.6739601388609195
6,2024-07-24,0.6427219631859363
6,2024-07-22,0.6938719053916974
6,2024-07-16,0.6859517357524122
6,2024-07-10,0.5914795464813468
6,2024-07-07,0.6278718048590524
6,2024-07-03,0.6611124472708387
6,2024-06-27,0.5696871234535563
6,2024-06-24,0.6042410861866119
6,2024-06-19,0.5560780274683874
6,2024-06-18,0.6354835771478721
6,2024-06-13,0.5875219201389155
6,2024-06-12,0.5942843060361563
6,2024-06-06,0.5719406494605992
6,2024-06-04,0.5870166503374715
6,2024-06-02,0.5486126123893228
6,2024-05-30,0.5762840374762234
6,2024-05-24,0.5401722879856922
6,2024-05-22,0.5042985048065145
6,2024-05-16,0.5535477803952926
6,2024-05-13,0.5337370248614699
6,2024-05-10,0.5311668773677197
6,2024-05-09,0.5217080343695905
6,2024-05-06,0.5062648665414482
6,2024-05-03,0.5083541850546882
6,2024-05-01,0.49619617924616133
6,2024-04-28,0.47792101079814137
6,2024-04-27,0.5130934536673964
6,2024-04-23,0.48840627322963515
6,2024-04-20,0.4647523831037702
6,2024-04-17,0.5058943629908181
6,2024-04-13,0.4939949429345056
6,2024-04-10,0.4458443139123833
6,2024-04-04,0.4487517353407455
6,2024-04-03,0.41393886688898945
6,2024-03-30,0.44997803849392276
6,2024-03-27,0.4443851748536432
6,2024-03-26,0.4659427456250527
6,2024-03-24,0.4464362978419771
6,2024-03-22,0.4403231229970405
6,2024-03-17,0.41670540340894785
6,2024-03-16,0.4186485396968564
6,2024-03-14,0.46144379620688913
6,2024-03-09,0.39699415881877814
6,2024-03-08,0.3994738695684906
6,2024-03-03,0.39616835493276564
6,2024-02-29,0.3653001249199941
6,2024-02-24,0.38818786717621845
6,2024-02-22,0.40808870950507015
6,2024-02-18,0.3678948956807623
6,2024-02-13,0.40050316052073914
6,2024-02-08,0.3464161557613941
6,2024-02-05,0.3703469716687471
6,2024-01-31,0.30019889407105527
6,2024-01-29,0.3804970402246788
6,2024-01-24,0.3048235787877231
6,2024-01-18,0.2664856838602275
6,2024-01-14,0.34179645375047923
6,2024-01-13,0.2972129020028752
6,2024-01-10,0.3385624568114721
6,2024-01-07,0.3056524049565915
6,2024-01-03,0.2112894511988188
6,2024-01-02,0.2612926139121228
6,2023-12-28,0.31584754292711825
6,2023-12-23,0.2830052570842479
6,2023-12-18,0.2735909846270958
6,2023-12-17,0.24108250724234093
6,2023-12-12,0.28045694400835064
6,2023-12-10,0.24703209555034195
6,2023-12-06,0.22794946465983074
6,2023-12-02,0.28575657453081393
6,2023-11-29,0.25149488446136387
6,2023-11-28,0.22906691965516887
6,2023-11-23,0.21315661500369498
6,2023-11-17,0.24930307312309008
6,2023-11-13,0.20427439145376466
6,2023-11-12,0.22829659275005776
6,2023-11-06,0.20606291257379142
6,2023-11-01,0.187824175966243
6,2023-10-26,0.1852451989918799
6,2023-10-25,0.17524131440930688
7,2025-01-18,0.7794697813639394
7,2025-01-12,0.7646512988594285
7,2025-01-11,0.708283668420952
7,2025-01-08,0.7436852098926103
7,2025-01-04,0.7334654346550711
7,2025-01-02,0.7972437759013111
7,2024-12-29,0.6940471520276605
7,2024-12-23,0.733803884292285
7,2024-12-21,0.8013377363551526
7,2024-12-16,0.7728808959224958
7,2024-12-10,0.7900620072189265
7,2024-12-09,0.7733509219947908
7,2024-12-06,0.724573013881197
7,2024-12-05,0.651886024078996
7,2024-11-29,0.7189615971123443
7,2024-11-23,0.6654291741024756
7,2024-11-21,0.700096067079508
7,2024-11-16,0.758945131409521
7,2024-11-12,0.7091849146455843
7,2024-11-09,0.6782635419212847
7,2024-11-08,0.6929186675226185
7,2024-11-07,0.7023058845256257
7,2024-11-01,0.6917811571565854
7,2024-10-27,0.6943428479031136
7,2024-10-22,0.684365032391204
7,2024-10-21,0.7038712781349509
7,2024-10-19,0.700800654158376
7,2024-10-16,0.7106315047267759
7,2024-10-13,0.7060176890730571
7,2024-10-12,0.732734794151542
7,2024-10-08,0.6424346477832618
7,2024-10-07,0.6944888444634126
7,2024-10-02,0.6960752554229558
7,2024-09-30,0.6507863495562144
7,2024-09-26,0.6845041008529711
7,2024-09-20,0.6356668587373178
7,2024-09-17,0.654209408014416
7,2024-09-13,0.6957812707894253
7,2024-09-11,0.6983837126191591
7,2024-09-10,0.6825655052522889
7,2024-09-04,0.6515655048728315
7,2024-08-29,0.659748428533364
7,2024-08-28,0.6717035210890347
7,2024-08-23,0.704236206504639
7,2024-08-20,0.6088476492899592
7,2024-08-19,0.6853687784878912
7,2024-08-14,0.5697311890886692
7,2024-08-10,0.6816187581255143
7,2024-08-06,0.6779358505948073
7,2024-08-04,0.6102884751281399
7,2024-08-03,0.6586669879919296
7,2024-07-31,0.6999300855206341
7,2024-07-30,0.6864227276014596
7,2024-07-26,0.6576728904769618
7,2024-07-23,0.6384905850733735
7,2024-07-22,0.6294100753587446
7,2024-07-21,0.5890421589260769
7,2024-07-16,0.6478075519293675
7,2024-07-15,0.6746853561037863
7,2024-07-10,0.6778212962365163
7,2024-07-04,0.6442705905195251
7,2024-06-29,0.6156179970681783
7,2024-06-28,0.6281473959288914
7,2024-06-26,0.676480046988484
7,2024-06-23,0.6218529581374888
7,2024-06-19,0.6393588120572048
7,2024-06-16,0.645403235348582
7,2024-06-12,0.6524784839967099
7,2024-06-10,0.6035771396144406
7,2024-06-06,0.5859944129488144
7,2024-06-03,0.5557498397617606
7,2024-06-02,0.6434264472767506
7,2024-05-30,0.6242599284575707
7,2024-05-25,0.5772937796341016
7,2024-05-23,0.5596790428425182
7,2024-05-20,0.6111793656642718
7,2024-05-19,0.6462070025043765
7,2024-05-15,0.6685276275134198
7,2024-05-12,0.6046835393577642
7,2024-05-08,0.615360925812364
